Id,Label,group_code
792,SD,SD
793,RENEW,RENEW
794,GREEN_EFA,GREEN_EFA
795,ID,ID
798,ECR,ECR
799,GUE_NGL,GUE_NGL
800,GREEN_EFA,GREEN_EFA
801,GREEN_EFA,GREEN_EFA
802,SD,SD
803,RENEW,RENEW
804,EPP,EPP
805,RENEW,RENEW
807,RENEW,RENEW
808,SD,SD
809,ECR,ECR
810,ECR,ECR
811,EPP,EPP
813,SD,SD
815,RENEW,RENEW
816,SD,SD
817,SD,SD
