Id,Label,group_code
421,GREEN_EFA,GREEN_EFA
422,GREEN_EFA,GREEN_EFA
423,RENEW,RENEW
424,GREEN_EFA,GREEN_EFA
425,EPP,EPP
426,GREEN_EFA,GREEN_EFA
427,EPP,EPP
428,GREEN_EFA,GREEN_EFA
429,GREEN_EFA,GREEN_EFA
430,GREEN_EFA,GREEN_EFA
431,GREEN_EFA,GREEN_EFA
432,RENEW,RENEW
433,GREEN_EFA,GREEN_EFA
434,GREEN_EFA,GREEN_EFA
435,GREEN_EFA,GREEN_EFA
436,ECR,ECR
437,GUE_NGL,GUE_NGL
438,ECR,ECR
439,GREEN_EFA,GREEN_EFA
440,GREEN_EFA,GREEN_EFA
441,ID,ID
442,EPP,EPP
443,ID,ID
444,ECR,ECR
445,ID,ID
446,ID,ID
447,ID,ID
448,ID,ID
449,ID,ID
450,ID,ID
451,EPP,EPP
452,SD,SD
453,EPP,EPP
454,ID,ID
455,RENEW,RENEW
456,SD,SD
457,SD,SD
458,SD,SD
459,SD,SD
460,RENEW,RENEW
461,GREEN_EFA,GREEN_EFA
462,ECR,ECR
463,RENEW,RENEW
464,GREEN_EFA,GREEN_EFA
465,RENEW,RENEW
466,RENEW,RENEW
467,GREEN_EFA,GREEN_EFA
468,SD,SD
469,RENEW,RENEW
470,EPP,EPP
471,GREEN_EFA,GREEN_EFA
472,GREEN_EFA,GREEN_EFA
473,EPP,EPP
474,EPP,EPP
475,EPP,EPP
476,ECR,ECR
477,EPP,EPP
478,ECR,ECR
479,ECR,ECR
480,ECR,ECR
481,GUE_NGL,GUE_NGL
482,SD,SD
483,SD,SD
484,EPP,EPP
485,RENEW,RENEW
486,GUE_NGL,GUE_NGL
487,RENEW,RENEW
488,GUE_NGL,GUE_NGL
489,ECR,ECR
490,GREEN_EFA,GREEN_EFA
491,ECR,ECR
492,GUE_NGL,GUE_NGL
493,EPP,EPP
494,EPP,EPP
495,EPP,EPP
496,ECR,ECR
497,ECR,ECR
498,GREEN_EFA,GREEN_EFA
499,SD,SD
500,ECR,ECR
501,EPP,EPP
502,RENEW,RENEW
503,ECR,ECR
504,ECR,ECR
505,GREEN_EFA,GREEN_EFA
506,RENEW,RENEW
507,EPP,EPP
508,GREEN_EFA,GREEN_EFA
509,GREEN_EFA,GREEN_EFA
510,RENEW,RENEW
511,ECR,ECR
512,ECR,ECR
513,RENEW,RENEW
514,RENEW,RENEW
515,ID,ID
516,RENEW,RENEW
517,RENEW,RENEW
518,ECR,ECR
519,RENEW,RENEW
520,ID,ID
521,ECR,ECR
522,RENEW,RENEW
523,ID,ID
524,GUE_NGL,GUE_NGL
525,ECR,ECR
526,GREEN_EFA,GREEN_EFA
527,GREEN_EFA,GREEN_EFA
528,RENEW,RENEW
529,RENEW,RENEW
530,ID,ID
531,SD,SD
532,ID,ID
533,RENEW,RENEW
534,ID,ID
535,SD,SD
536,RENEW,RENEW
537,ID,ID
538,SD,SD
539,RENEW,RENEW
540,RENEW,RENEW
541,SD,SD
542,SD,SD
543,SD,SD
544,RENEW,RENEW
545,ID,ID
546,RENEW,RENEW
547,ID,ID
548,ID,ID
549,NI,NI
550,RENEW,RENEW
551,NI,NI
552,GREEN_EFA,GREEN_EFA
553,NI,NI
554,RENEW,RENEW
555,EPP,EPP
556,ECR,ECR
557,ID,ID
558,ID,ID
559,ID,ID
560,NI,NI
561,GREEN_EFA,GREEN_EFA
562,ID,ID
563,ID,ID
564,ID,ID
565,SD,SD
566,SD,SD
567,NI,NI
568,NI,NI
569,EPP,EPP
570,ID,ID
571,RENEW,RENEW
572,RENEW,RENEW
573,ID,ID
574,ID,ID
575,ID,ID
576,ID,ID
577,RENEW,RENEW
578,RENEW,RENEW
579,SD,SD
580,SD,SD
581,EPP,EPP
582,EPP,EPP
583,SD,SD
585,SD,SD
586,NI,NI
587,EPP,EPP
588,GREEN_EFA,GREEN_EFA
589,GREEN_EFA,GREEN_EFA
590,EPP,EPP
591,EPP,EPP
592,EPP,EPP
593,EPP,EPP
594,SD,SD
595,SD,SD
596,EPP,EPP
597,SD,SD
598,GREEN_EFA,GREEN_EFA
599,ECR,ECR
600,EPP,EPP
601,SD,SD
602,SD,SD
603,RENEW,RENEW
604,EPP,EPP
605,RENEW,RENEW
606,RENEW,RENEW
607,RENEW,RENEW
608,EPP,EPP
609,RENEW,RENEW
610,SD,SD
611,EPP,EPP
612,EPP,EPP
613,GREEN_EFA,GREEN_EFA
614,SD,SD
615,SD,SD
616,EPP,EPP
617,ID,ID
618,GUE_NGL,GUE_NGL
619,SD,SD
620,ID,ID
621,GUE_NGL,GUE_NGL
622,ID,ID
623,ID,ID
624,ID,ID
625,ID,ID
626,EPP,EPP
627,RENEW,RENEW
628,SD,SD
629,EPP,EPP
630,GREEN_EFA,GREEN_EFA
631,SD,SD
632,SD,SD
633,GUE_NGL,GUE_NGL
634,RENEW,RENEW
635,GUE_NGL,GUE_NGL
636,SD,SD
637,NI,NI
638,NI,NI
639,NI,NI
640,NI,NI
641,ECR,ECR
642,GREEN_EFA,GREEN_EFA
643,EPP,EPP
644,NI,NI
645,GREEN_EFA,GREEN_EFA
646,NI,NI
647,RENEW,RENEW
648,SD,SD
649,SD,SD
650,SD,SD
651,EPP,EPP
652,SD,SD
653,SD,SD
654,SD,SD
655,RENEW,RENEW
656,GUE_NGL,GUE_NGL
657,SD,SD
658,NI,NI
659,NI,NI
660,SD,SD
661,NI,NI
662,NI,NI
663,EPP,EPP
664,RENEW,RENEW
665,NI,NI
666,SD,SD
667,GUE_NGL,GUE_NGL
668,NI,NI
669,EPP,EPP
671,RENEW,RENEW
672,NI,NI
673,NI,NI
674,GUE_NGL,GUE_NGL
675,RENEW,RENEW
676,SD,SD
677,NI,NI
678,SD,SD
679,NI,NI
680,NI,NI
681,SD,SD
682,NI,NI
683,NI,NI
684,EPP,EPP
685,RENEW,RENEW
686,ECR,ECR
687,RENEW,RENEW
688,RENEW,RENEW
689,EPP,EPP
690,GREEN_EFA,GREEN_EFA
691,ECR,ECR
692,ECR,ECR
693,EPP,EPP
694,EPP,EPP
695,RENEW,RENEW
696,RENEW,RENEW
697,RENEW,RENEW
698,SD,SD
699,SD,SD
700,RENEW,RENEW
701,GUE_NGL,GUE_NGL
702,ID,ID
703,ID,ID
704,ID,ID
705,ID,ID
706,ID,ID
707,SD,SD
708,NI,NI
709,NI,NI
710,NI,NI
711,ID,ID
712,EPP,EPP
713,EPP,EPP
714,ID,ID
715,SD,SD
716,SD,SD
717,GREEN_EFA,GREEN_EFA
718,NI,NI
719,NI,NI
720,GUE_NGL,GUE_NGL
721,ID,ID
722,NI,NI
723,SD,SD
724,NI,NI
725,SD,SD
726,RENEW,RENEW
727,GREEN_EFA,GREEN_EFA
728,NI,NI
729,NI,NI
730,RENEW,RENEW
731,RENEW,RENEW
732,GUE_NGL,GUE_NGL
733,RENEW,RENEW
734,GUE_NGL,GUE_NGL
735,ECR,ECR
736,NI,NI
737,ECR,ECR
738,ECR,ECR
739,ID,ID
740,GUE_NGL,GUE_NGL
741,GUE_NGL,GUE_NGL
742,ECR,ECR
743,ECR,ECR
744,GREEN_EFA,GREEN_EFA
745,EPP,EPP
746,EPP,EPP
747,GREEN_EFA,GREEN_EFA
748,SD,SD
749,EPP,EPP
750,EPP,EPP
751,EPP,EPP
752,SD,SD
753,EPP,EPP
754,SD,SD
755,SD,SD
756,SD,SD
757,RENEW,RENEW
758,ECR,ECR
759,EPP,EPP
760,RENEW,RENEW
761,RENEW,RENEW
762,GREEN_EFA,GREEN_EFA
763,GREEN_EFA,GREEN_EFA
764,NI,NI
765,NI,NI
766,NI,NI
767,ECR,ECR
768,ID,ID
769,SD,SD
770,SD,SD
771,ECR,ECR
772,SD,SD
773,SD,SD
774,EPP,EPP
775,SD,SD
776,EPP,EPP
777,NI,NI
778,NI,NI
779,RENEW,RENEW
780,RENEW,RENEW
781,EPP,EPP
782,ECR,ECR
783,GREEN_EFA,GREEN_EFA
784,EPP,EPP
785,ECR,ECR
786,EPP,EPP
787,GREEN_EFA,GREEN_EFA
788,RENEW,RENEW
789,SD,SD
790,ECR,ECR
791,RENEW,RENEW
792,SD,SD
793,RENEW,RENEW
794,GREEN_EFA,GREEN_EFA
795,ID,ID
796,NI,NI
797,EPP,EPP
798,ECR,ECR
799,GUE_NGL,GUE_NGL
800,GREEN_EFA,GREEN_EFA
801,GREEN_EFA,GREEN_EFA
802,SD,SD
803,RENEW,RENEW
804,EPP,EPP
805,RENEW,RENEW
806,NI,NI
807,RENEW,RENEW
808,SD,SD
809,ECR,ECR
810,ECR,ECR
811,EPP,EPP
812,SD,SD
813,SD,SD
814,GREEN_EFA,GREEN_EFA
815,RENEW,RENEW
816,SD,SD
817,SD,SD
818,GREEN_EFA,GREEN_EFA
819,SD,SD
820,RENEW,RENEW
821,ID,ID
822,ID,ID
823,ID,ID
824,GUE_NGL,GUE_NGL
825,SD,SD
826,RENEW,RENEW
827,SD,SD
828,SD,SD
829,ECR,ECR
830,SD,SD
831,ID,ID
832,ID,ID
833,SD,SD
834,NI,NI
835,ECR,ECR
836,ID,ID
837,EPP,EPP
838,RENEW,RENEW
839,RENEW,RENEW
840,SD,SD
841,ID,ID
842,EPP,EPP
843,SD,SD
844,SD,SD
845,SD,SD
846,RENEW,RENEW
847,EPP,EPP
848,SD,SD
849,EPP,EPP
850,EPP,EPP
851,GREEN_EFA,GREEN_EFA
852,EPP,EPP
853,EPP,EPP
854,RENEW,RENEW
855,EPP,EPP
856,EPP,EPP
857,ECR,ECR
858,GUE_NGL,GUE_NGL
859,GREEN_EFA,GREEN_EFA
860,GUE_NGL,GUE_NGL
861,RENEW,RENEW
862,EPP,EPP
863,RENEW,RENEW
864,EPP,EPP
865,SD,SD
866,EPP,EPP
867,GUE_NGL,GUE_NGL
868,EPP,EPP
869,EPP,EPP
870,EPP,EPP
871,EPP,EPP
872,EPP,EPP
