Id,Label,group_code
509,GREEN_EFA,GREEN_EFA
510,RENEW,RENEW
511,ECR,ECR
512,ECR,ECR
515,ID,ID
516,RENEW,RENEW
517,RENEW,RENEW
518,ECR,ECR
520,ID,ID
521,ECR,ECR
524,GUE_NGL,GUE_NGL
525,ECR,ECR
526,GREEN_EFA,GREEN_EFA
527,GREEN_EFA,GREEN_EFA
528,RENEW,RENEW
530,ID,ID
531,SD,SD
532,ID,ID
534,ID,ID
535,SD,SD
536,RENEW,RENEW
537,ID,ID
538,SD,SD
539,RENEW,RENEW
540,RENEW,RENEW
541,SD,SD
542,SD,SD
546,RENEW,RENEW
547,ID,ID
555,EPP,EPP
556,ECR,ECR
557,ID,ID
558,ID,ID
559,ID,ID
563,ID,ID
564,ID,ID
566,SD,SD
567,NI,NI
569,EPP,EPP
570,ID,ID
573,ID,ID
574,ID,ID
575,ID,ID
576,ID,ID
577,RENEW,RENEW
578,RENEW,RENEW
579,SD,SD
580,SD,SD
581,EPP,EPP
582,EPP,EPP
585,SD,SD
589,GREEN_EFA,GREEN_EFA
590,EPP,EPP
591,EPP,EPP
592,EPP,EPP
593,EPP,EPP
594,SD,SD
595,SD,SD
596,EPP,EPP
597,SD,SD
598,GREEN_EFA,GREEN_EFA
599,ECR,ECR
602,SD,SD
604,EPP,EPP
605,RENEW,RENEW
608,EPP,EPP
610,SD,SD
611,EPP,EPP
612,EPP,EPP
613,GREEN_EFA,GREEN_EFA
614,SD,SD
616,EPP,EPP
617,ID,ID
619,SD,SD
623,ID,ID
624,ID,ID
625,ID,ID
626,EPP,EPP
628,SD,SD
629,EPP,EPP
631,SD,SD
632,SD,SD
633,GUE_NGL,GUE_NGL
635,GUE_NGL,GUE_NGL
636,SD,SD
641,ECR,ECR
643,EPP,EPP
649,SD,SD
650,SD,SD
651,EPP,EPP
652,SD,SD
653,SD,SD
654,SD,SD
656,GUE_NGL,GUE_NGL
659,NI,NI
663,EPP,EPP
665,NI,NI
666,SD,SD
667,GUE_NGL,GUE_NGL
674,GUE_NGL,GUE_NGL
676,SD,SD
682,NI,NI
683,NI,NI
684,EPP,EPP
685,RENEW,RENEW
686,ECR,ECR
687,RENEW,RENEW
688,RENEW,RENEW
690,GREEN_EFA,GREEN_EFA
691,ECR,ECR
692,ECR,ECR
693,EPP,EPP
694,EPP,EPP
696,RENEW,RENEW
697,RENEW,RENEW
698,SD,SD
699,SD,SD
700,RENEW,RENEW
701,GUE_NGL,GUE_NGL
702,ID,ID
703,ID,ID
704,ID,ID
707,SD,SD
708,NI,NI
709,NI,NI
710,NI,NI
711,ID,ID
713,EPP,EPP
714,ID,ID
715,SD,SD
716,SD,SD
717,GREEN_EFA,GREEN_EFA
720,GUE_NGL,GUE_NGL
721,ID,ID
723,SD,SD
725,SD,SD
732,GUE_NGL,GUE_NGL
733,RENEW,RENEW
734,GUE_NGL,GUE_NGL
735,ECR,ECR
737,ECR,ECR
738,ECR,ECR
739,ID,ID
740,GUE_NGL,GUE_NGL
741,GUE_NGL,GUE_NGL
742,ECR,ECR
743,ECR,ECR
744,GREEN_EFA,GREEN_EFA
745,EPP,EPP
746,EPP,EPP
747,GREEN_EFA,GREEN_EFA
748,SD,SD
749,EPP,EPP
751,EPP,EPP
752,SD,SD
753,EPP,EPP
754,SD,SD
755,SD,SD
756,SD,SD
757,RENEW,RENEW
758,ECR,ECR
759,EPP,EPP
760,RENEW,RENEW
762,GREEN_EFA,GREEN_EFA
763,GREEN_EFA,GREEN_EFA
764,NI,NI
765,NI,NI
766,NI,NI
767,ECR,ECR
768,ID,ID
769,SD,SD
770,SD,SD
771,ECR,ECR
772,SD,SD
774,EPP,EPP
775,SD,SD
776,EPP,EPP
777,NI,NI
778,NI,NI
780,RENEW,RENEW
781,EPP,EPP
782,ECR,ECR
783,GREEN_EFA,GREEN_EFA
784,EPP,EPP
785,ECR,ECR
786,EPP,EPP
788,RENEW,RENEW
790,ECR,ECR
791,RENEW,RENEW
792,SD,SD
794,GREEN_EFA,GREEN_EFA
795,ID,ID
796,NI,NI
797,EPP,EPP
798,ECR,ECR
799,GUE_NGL,GUE_NGL
800,GREEN_EFA,GREEN_EFA
801,GREEN_EFA,GREEN_EFA
802,SD,SD
803,RENEW,RENEW
804,EPP,EPP
806,NI,NI
807,RENEW,RENEW
808,SD,SD
809,ECR,ECR
810,ECR,ECR
811,EPP,EPP
812,SD,SD
813,SD,SD
814,GREEN_EFA,GREEN_EFA
815,RENEW,RENEW
816,SD,SD
817,SD,SD
818,GREEN_EFA,GREEN_EFA
819,SD,SD
821,ID,ID
822,ID,ID
823,ID,ID
824,GUE_NGL,GUE_NGL
825,SD,SD
827,SD,SD
828,SD,SD
829,ECR,ECR
830,SD,SD
831,ID,ID
832,ID,ID
833,SD,SD
834,NI,NI
835,ECR,ECR
836,ID,ID
837,EPP,EPP
838,RENEW,RENEW
840,SD,SD
841,ID,ID
842,EPP,EPP
843,SD,SD
844,SD,SD
845,SD,SD
846,RENEW,RENEW
849,EPP,EPP
850,EPP,EPP
851,GREEN_EFA,GREEN_EFA
852,EPP,EPP
854,RENEW,RENEW
855,EPP,EPP
856,EPP,EPP
857,ECR,ECR
858,GUE_NGL,GUE_NGL
859,GREEN_EFA,GREEN_EFA
860,GUE_NGL,GUE_NGL
861,RENEW,RENEW
862,EPP,EPP
863,RENEW,RENEW
864,EPP,EPP
865,SD,SD
866,EPP,EPP
867,GUE_NGL,GUE_NGL
868,EPP,EPP
869,EPP,EPP
870,EPP,EPP
871,EPP,EPP
872,EPP,EPP
