Id,Label,group_code
505,GREEN_EFA,GREEN_EFA
507,EPP,EPP
508,GREEN_EFA,GREEN_EFA
509,GREEN_EFA,GREEN_EFA
511,ECR,ECR
512,ECR,ECR
513,RENEW,RENEW
514,RENEW,RENEW
515,ID,ID
518,ECR,ECR
520,ID,ID
521,ECR,ECR
523,ID,ID
524,GUE_NGL,GUE_NGL
525,ECR,ECR
526,GREEN_EFA,GREEN_EFA
527,GREEN_EFA,GREEN_EFA
528,RENEW,RENEW
530,ID,ID
531,SD,SD
532,ID,ID
534,ID,ID
537,ID,ID
543,SD,SD
544,RENEW,RENEW
545,ID,ID
546,RENEW,RENEW
547,ID,ID
548,ID,ID
550,RENEW,RENEW
552,GREEN_EFA,GREEN_EFA
554,RENEW,RENEW
556,ECR,ECR
557,ID,ID
558,ID,ID
559,ID,ID
561,GREEN_EFA,GREEN_EFA
562,ID,ID
563,ID,ID
564,ID,ID
565,SD,SD
567,NI,NI
568,NI,NI
570,ID,ID
572,RENEW,RENEW
573,ID,ID
574,ID,ID
575,ID,ID
576,ID,ID
578,RENEW,RENEW
581,EPP,EPP
585,SD,SD
587,EPP,EPP
588,GREEN_EFA,GREEN_EFA
589,GREEN_EFA,GREEN_EFA
591,EPP,EPP
592,EPP,EPP
593,EPP,EPP
595,SD,SD
598,GREEN_EFA,GREEN_EFA
599,ECR,ECR
600,EPP,EPP
602,SD,SD
603,RENEW,RENEW
604,EPP,EPP
606,RENEW,RENEW
613,GREEN_EFA,GREEN_EFA
615,SD,SD
616,EPP,EPP
617,ID,ID
618,GUE_NGL,GUE_NGL
620,ID,ID
621,GUE_NGL,GUE_NGL
622,ID,ID
623,ID,ID
624,ID,ID
625,ID,ID
626,EPP,EPP
627,RENEW,RENEW
628,SD,SD
630,GREEN_EFA,GREEN_EFA
631,SD,SD
632,SD,SD
633,GUE_NGL,GUE_NGL
634,RENEW,RENEW
635,GUE_NGL,GUE_NGL
636,SD,SD
641,ECR,ECR
642,GREEN_EFA,GREEN_EFA
643,EPP,EPP
645,GREEN_EFA,GREEN_EFA
647,RENEW,RENEW
651,EPP,EPP
655,RENEW,RENEW
656,GUE_NGL,GUE_NGL
657,SD,SD
659,NI,NI
660,SD,SD
662,NI,NI
664,RENEW,RENEW
665,NI,NI
667,GUE_NGL,GUE_NGL
669,EPP,EPP
671,RENEW,RENEW
674,GUE_NGL,GUE_NGL
675,RENEW,RENEW
676,SD,SD
678,SD,SD
681,SD,SD
682,NI,NI
683,NI,NI
690,GREEN_EFA,GREEN_EFA
691,ECR,ECR
692,ECR,ECR
693,EPP,EPP
696,RENEW,RENEW
697,RENEW,RENEW
699,SD,SD
701,GUE_NGL,GUE_NGL
702,ID,ID
703,ID,ID
704,ID,ID
705,ID,ID
706,ID,ID
707,SD,SD
709,NI,NI
710,NI,NI
711,ID,ID
712,EPP,EPP
713,EPP,EPP
714,ID,ID
716,SD,SD
717,GREEN_EFA,GREEN_EFA
719,NI,NI
720,GUE_NGL,GUE_NGL
721,ID,ID
722,NI,NI
726,RENEW,RENEW
727,GREEN_EFA,GREEN_EFA
730,RENEW,RENEW
731,RENEW,RENEW
732,GUE_NGL,GUE_NGL
733,RENEW,RENEW
734,GUE_NGL,GUE_NGL
735,ECR,ECR
736,NI,NI
737,ECR,ECR
738,ECR,ECR
739,ID,ID
740,GUE_NGL,GUE_NGL
741,GUE_NGL,GUE_NGL
742,ECR,ECR
743,ECR,ECR
744,GREEN_EFA,GREEN_EFA
747,GREEN_EFA,GREEN_EFA
752,SD,SD
754,SD,SD
755,SD,SD
756,SD,SD
758,ECR,ECR
759,EPP,EPP
761,RENEW,RENEW
762,GREEN_EFA,GREEN_EFA
763,GREEN_EFA,GREEN_EFA
764,NI,NI
765,NI,NI
767,ECR,ECR
768,ID,ID
769,SD,SD
770,SD,SD
771,ECR,ECR
773,SD,SD
774,EPP,EPP
776,EPP,EPP
777,NI,NI
778,NI,NI
779,RENEW,RENEW
780,RENEW,RENEW
782,ECR,ECR
783,GREEN_EFA,GREEN_EFA
785,ECR,ECR
787,GREEN_EFA,GREEN_EFA
790,ECR,ECR
792,SD,SD
794,GREEN_EFA,GREEN_EFA
795,ID,ID
796,NI,NI
798,ECR,ECR
799,GUE_NGL,GUE_NGL
800,GREEN_EFA,GREEN_EFA
801,GREEN_EFA,GREEN_EFA
802,SD,SD
803,RENEW,RENEW
804,EPP,EPP
805,RENEW,RENEW
806,NI,NI
807,RENEW,RENEW
808,SD,SD
809,ECR,ECR
810,ECR,ECR
811,EPP,EPP
812,SD,SD
813,SD,SD
814,GREEN_EFA,GREEN_EFA
815,RENEW,RENEW
816,SD,SD
817,SD,SD
818,GREEN_EFA,GREEN_EFA
819,SD,SD
820,RENEW,RENEW
821,ID,ID
822,ID,ID
823,ID,ID
824,GUE_NGL,GUE_NGL
825,SD,SD
826,RENEW,RENEW
827,SD,SD
828,SD,SD
829,ECR,ECR
830,SD,SD
831,ID,ID
832,ID,ID
833,SD,SD
834,NI,NI
835,ECR,ECR
836,ID,ID
837,EPP,EPP
838,RENEW,RENEW
839,RENEW,RENEW
840,SD,SD
841,ID,ID
842,EPP,EPP
843,SD,SD
844,SD,SD
845,SD,SD
846,RENEW,RENEW
847,EPP,EPP
848,SD,SD
849,EPP,EPP
850,EPP,EPP
851,GREEN_EFA,GREEN_EFA
852,EPP,EPP
853,EPP,EPP
854,RENEW,RENEW
855,EPP,EPP
856,EPP,EPP
857,ECR,ECR
858,GUE_NGL,GUE_NGL
859,GREEN_EFA,GREEN_EFA
860,GUE_NGL,GUE_NGL
861,RENEW,RENEW
862,EPP,EPP
863,RENEW,RENEW
864,EPP,EPP
865,SD,SD
866,EPP,EPP
867,GUE_NGL,GUE_NGL
868,EPP,EPP
869,EPP,EPP
870,EPP,EPP
871,EPP,EPP
872,EPP,EPP
